MeasureName,MeasureType,StratificationLevel,StateName,CountyName,ReportYear,Value,Unit,MonitorOnly
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Virginia,Lynchburg,2007,13.1059857411776,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,North Carolina,Chatham,2007,11.6625852799407,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Michigan,Missaukee,2007,7.87717512771392,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Pennsylvania,Allegheny,2007,19.0237777500278,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Pennsylvania,Mercer,2007,13.1560914409603,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Ohio,Mahoning,2007,14.2321428571429,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,California,Merced,2007,15.225,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,North Carolina,Orange,2007,12.4003571428571,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Louisiana,Ouachita,2007,11.2146296296296,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Pennsylvania,Philadelphia,2007,14.4602920649666,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,North Carolina,Onslow,2007,9.5458908045977,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,South Carolina,Charleston,2007,10.9915124981136,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Illinois,Rock Island,2007,12.4641483516484,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Idaho,Franklin,2007,6.92027196223317,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,North Dakota,Cass,2007,7.50416798941799,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Colorado,Pueblo,2007,7.18878205128205,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Arkansas,Sebastian,2007,12.2765296979007,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Connecticut,Fairfield,2007,12.6590485312899,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Minnesota,St. Louis,2007,7.43515480163144,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Massachusetts,Bristol,2007,9.16926770485725,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Maryland,Anne Arundel,2007,13.4157051192342,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,North Carolina,Cumberland,2007,13.4499712643678,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Kentucky,Henderson,2007,14.4052150537634,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Alaska,Juneau,2007,6.60715996168582,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Oregon,Lane,2007,10.4689193018698,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,District of Columbia,District of Columbia,2007,13.6835052339901,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Maine,Piscataquis,2007,5.84929976851852,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Alabama,Baldwin,2007,10.3625129399586,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Ohio,Hamilton,2007,16.589228021978,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Maryland,Baltimore City,2007,14.9747222222222,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Pennsylvania,Northampton,2007,13.308048404684,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Mississippi,Bolivar,2007,12.1239351851852,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Iowa,Clinton,2007,14.4731720430108,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Idaho,Idaho,2007,9.48535714285714,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Ohio,Lawrence,2007,14.967139943853,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Arkansas,Garland,2007,12.1202054825762,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,New Jersey,Hudson,2007,15.0240939153439,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Louisiana,East Baton Rouge,2007,11.9690440554691,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,California,Butte,2007,10.6916666666667,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Texas,Orange,2007,10.4914511462682,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Texas,Harrison,2007,11.4741576867816,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,New York,Kings,2007,13.853460591133,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,North Carolina,Martin,2007,9.99095238095238,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Colorado,Arapahoe,2007,8.09129032258064,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Illinois,Peoria,2007,13.0429678699437,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Michigan,Bay,2007,10.1732142857143,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,New Hampshire,Hillsborough,2007,10.2618390804598,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Indiana,Henry,2007,13.1263399582211,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Michigan,Genesee,2007,11.0676612903226,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Maine,Aroostook,2007,8.84482031316848,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Colorado,Boulder,2007,8.8563440860215,µg/m³,1
Annual average ambient concentrations of PM2.5 in micrograms per cubic meter (based on seasonal averages and daily measurement),Average,State x County,Michigan,Kent,2007,12.8353571428571,µg/m³,1
